date;state;country;deaths
2020-08-19;no;Korea, South;307.0
2020-08-19;no;Kosovo;390.0
2020-08-19;no;Kuwait;507.0
2020-08-19;no;Kyrgyzstan;1498.0
2020-08-19;no;Laos;0.0
2020-08-19;no;Latvia;33.0
2020-08-19;no;Lebanon;109.0
2020-08-19;no;Lesotho;30.0
2020-08-19;no;Liberia;82.0
2020-08-19;no;Libya;169.0
2020-08-19;no;Liechtenstein;1.0
2020-08-19;no;Lithuania;81.0
2020-08-19;no;Luxembourg;124.0
2020-08-19;no;MS Zaandam;2.0
2020-08-19;no;Madagascar;173.0
2020-08-19;no;Malawi;164.0
2020-08-19;no;Malaysia;125.0
2020-08-19;no;Maldives;24.0
2020-08-19;no;Mali;125.0
2020-08-19;no;Malta;9.0
2020-08-19;no;Mauritania;158.0
2020-08-19;no;Mauritius;10.0
2020-08-19;no;Mexico;58481.0
2020-08-19;no;Moldova;914.0
2020-08-19;no;Monaco;4.0
2020-08-19;no;Mongolia;0.0
2020-08-19;no;Montenegro;80.0
2020-08-19;no;Morocco;743.0
2020-08-19;no;Mozambique;19.0
2020-08-19;no;Namibia;39.0
2020-08-19;no;Nepal;120.0
2020-08-19;no;Netherlands;6181.0
2020-08-19;no;New Zealand;22.0
2020-08-19;no;Nicaragua;133.0
2020-08-19;no;Niger;69.0
2020-08-19;no;Nigeria;985.0
2020-08-19;no;North Macedonia;551.0
2020-08-19;no;Norway;262.0
2020-08-19;no;Oman;603.0
2020-08-19;no;Pakistan;6201.0
2020-08-19;no;Panama;1827.0
2020-08-19;no;Papua New Guinea;3.0
2020-08-19;no;Paraguay;165.0
2020-08-19;no;Peru;26658.0
2020-08-19;no;Philippines;2795.0
2020-08-19;no;Poland;1913.0
2020-08-19;no;Portugal;1786.0
2020-08-19;no;Qatar;193.0
2020-08-19;no;Romania;3106.0
2020-08-19;no;Russia;15951.0
2020-08-19;no;Rwanda;10.0
2020-08-19;no;Saint Kitts and Nevis;0.0
2020-08-19;no;Saint Lucia;0.0
2020-08-19;no;Saint Vincent and the Grenadines;0.0
2020-08-19;no;San Marino;42.0
2020-08-19;no;Sao Tome and Principe;15.0
2020-08-19;no;Saudi Arabia;3506.0
2020-08-19;no;Senegal;258.0
2020-08-19;no;Serbia;684.0
2020-08-19;no;Seychelles;0.0
2020-08-19;no;Sierra Leone;69.0
2020-08-19;no;Singapore;27.0
2020-08-19;no;Slovakia;33.0
2020-08-19;no;Slovenia;129.0
2020-08-19;no;Somalia;93.0
2020-08-19;no;South Africa;12423.0
2020-08-19;no;South Sudan;47.0
2020-08-19;no;Spain;28797.0
2020-08-19;no;Sri Lanka;11.0
2020-08-19;no;Sudan;808.0
2020-08-19;no;Suriname;54.0
2020-08-19;no;Sweden;5814.0
2020-08-19;no;Switzerland;1996.0
2020-08-19;no;Syria;78.0
2020-08-19;no;Taiwan*;7.0
2020-08-19;no;Tajikistan;65.0
2020-08-19;no;Tanzania;21.0
2020-08-19;no;Thailand;58.0
2020-08-19;no;Timor-Leste;0.0
2020-08-19;no;Togo;27.0
2020-08-19;no;Trinidad and Tobago;12.0
2020-08-19;no;Tunisia;60.0
2020-08-19;no;Turkey;6039.0
2020-08-19;no;US;173152.0
2020-08-19;no;Uganda;16.0
2020-08-19;no;Ukraine;2182.0
2020-08-19;no;United Arab Emirates;367.0
2020-08-19;no;United Kingdom;41397.0
2020-08-19;no;Uruguay;40.0
2020-08-19;no;Uzbekistan;248.0
2020-08-19;no;Venezuela;303.0
2020-08-19;no;Vietnam;25.0
2020-08-19;no;West Bank and Gaza;119.0
2020-08-19;no;Western Sahara;1.0
2020-08-19;no;Yemen;539.0
2020-08-19;no;Zambia;269.0
2020-08-19;no;Zimbabwe;150.0
2020-08-20;Alberta;Canada;227.0
2020-08-20;Anguilla;United Kingdom;0.0
2020-08-20;Anhui;China;6.0
2020-08-20;Aruba;Netherlands;6.0
2020-08-20;Australian Capital Territory;Australia;3.0
2020-08-20;Beijing;China;9.0
2020-08-20;Bermuda;United Kingdom;9.0
2020-08-20;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-08-20;British Columbia;Canada;198.0
2020-08-20;British Virgin Islands;United Kingdom;1.0
2020-08-20;Cayman Islands;United Kingdom;1.0
2020-08-20;Channel Islands;United Kingdom;48.0
2020-08-20;Chongqing;China;6.0
2020-08-20;Curacao;Netherlands;1.0
2020-08-20;Diamond Princess;Canada;1.0
2020-08-20;Falkland Islands (Malvinas);United Kingdom;0.0
2020-08-20;Faroe Islands;Denmark;0.0
2020-08-20;French Guiana;France;54.0
2020-08-20;French Polynesia;France;0.0
2020-08-20;Fujian;China;1.0
2020-08-20;Gansu;China;2.0
2020-08-20;Gibraltar;United Kingdom;0.0
2020-08-20;Grand Princess;Canada;0.0
2020-08-20;Greenland;Denmark;0.0
2020-08-20;Guadeloupe;France;15.0
2020-08-20;Guangdong;China;8.0
2020-08-20;Guangxi;China;2.0
2020-08-20;Guizhou;China;2.0
2020-08-20;Hainan;China;6.0
2020-08-20;Hebei;China;6.0
2020-08-20;Heilongjiang;China;13.0
2020-08-20;Henan;China;22.0
2020-08-20;Hong Kong;China;75.0
2020-08-20;Hubei;China;4512.0
2020-08-20;Hunan;China;4.0
2020-08-20;Inner Mongolia;China;1.0
2020-08-20;Isle of Man;United Kingdom;24.0
2020-08-20;Jiangsu;China;0.0
2020-08-20;Jiangxi;China;1.0
2020-08-20;Jilin;China;2.0
2020-08-20;Liaoning;China;2.0
2020-08-20;Macau;China;0.0
2020-08-20;Manitoba;Canada;12.0
2020-08-20;Martinique;France;16.0
2020-08-20;Mayotte;France;39.0
2020-08-20;Montserrat;United Kingdom;1.0
2020-08-20;New Brunswick;Canada;2.0
2020-08-20;New Caledonia;France;0.0
2020-08-20;New South Wales;Australia;52.0
2020-08-20;Newfoundland and Labrador;Canada;3.0
2020-08-20;Ningxia;China;0.0
2020-08-20;Northern Territory;Australia;0.0
2020-08-20;Northwest Territories;Canada;0.0
2020-08-20;Nova Scotia;Canada;64.0
2020-08-20;Ontario;Canada;2838.0
2020-08-20;Prince Edward Island;Canada;0.0
2020-08-20;Qinghai;China;0.0
2020-08-20;Quebec;Canada;5730.0
2020-08-20;Queensland;Australia;6.0
2020-08-20;Reunion;France;5.0
2020-08-20;Saint Barthelemy;France;0.0
2020-08-20;Saint Pierre and Miquelon;France;0.0
2020-08-20;Saskatchewan;Canada;22.0
2020-08-20;Shaanxi;China;3.0
2020-08-20;Shandong;China;7.0
2020-08-20;Shanghai;China;7.0
2020-08-20;Shanxi;China;0.0
2020-08-20;Sichuan;China;3.0
2020-08-20;Sint Maarten;Netherlands;17.0
2020-08-20;South Australia;Australia;4.0
2020-08-20;St Martin;France;5.0
2020-08-20;Tasmania;Australia;13.0
2020-08-20;Tianjin;China;3.0
2020-08-20;Tibet;China;0.0
2020-08-20;Turks and Caicos Islands;United Kingdom;2.0
2020-08-20;Victoria;Australia;385.0
2020-08-20;Western Australia;Australia;9.0
2020-08-20;Xinjiang;China;3.0
2020-08-20;Yukon;Canada;0.0
2020-08-20;Yunnan;China;2.0
2020-08-20;Zhejiang;China;1.0
2020-08-20;no;Afghanistan;1385.0
2020-08-20;no;Albania;238.0
2020-08-20;no;Algeria;1411.0
2020-08-20;no;Andorra;53.0
2020-08-20;no;Angola;93.0
2020-08-20;no;Antigua and Barbuda;3.0
2020-08-20;no;Argentina;6517.0
2020-08-20;no;Armenia;836.0
2020-08-20;no;Austria;729.0
2020-08-20;no;Azerbaijan;510.0
2020-08-20;no;Bahamas;23.0
2020-08-20;no;Bahrain;179.0
2020-08-20;no;Bangladesh;3822.0
2020-08-20;no;Barbados;7.0
2020-08-20;no;Belarus;627.0
2020-08-20;no;Belgium;9976.0
2020-08-20;no;Belize;5.0
2020-08-20;no;Benin;39.0
2020-08-20;no;Bhutan;0.0
2020-08-20;no;Bolivia;4305.0
2020-08-20;no;Bosnia and Herzegovina;515.0
2020-08-20;no;Botswana;3.0
2020-08-20;no;Brazil;112304.0
2020-08-20;no;Brunei;3.0
2020-08-20;no;Bulgaria;532.0
2020-08-20;no;Burkina Faso;55.0
2020-08-20;no;Burma;6.0
2020-08-20;no;Burundi;1.0
2020-08-20;no;Cabo Verde;37.0
2020-08-20;no;Cambodia;0.0
2020-08-20;no;Cameroon;408.0
2020-08-20;no;Central African Republic;61.0
2020-08-20;no;Chad;76.0
2020-08-20;no;Chile;10671.0
2020-08-20;no;Colombia;16183.0
2020-08-20;no;Comoros;7.0
2020-08-20;no;Congo (Brazzaville);77.0
2020-08-20;no;Congo (Kinshasa);247.0
2020-08-20;no;Costa Rica;333.0
2020-08-20;no;Cote d'Ivoire;112.0
2020-08-20;no;Croatia;168.0
2020-08-20;no;Cuba;88.0
2020-08-20;no;Cyprus;20.0
2020-08-20;no;Czechia;406.0
2020-08-20;no;Denmark;621.0
2020-08-20;no;Diamond Princess;13.0
2020-08-20;no;Djibouti;59.0
2020-08-20;no;Dominica;0.0
2020-08-20;no;Dominican Republic;1505.0
2020-08-20;no;Ecuador;6200.0
2020-08-20;no;Egypt;5212.0
2020-08-20;no;El Salvador;640.0
2020-08-20;no;Equatorial Guinea;83.0
2020-08-20;no;Eritrea;0.0
2020-08-20;no;Estonia;63.0
2020-08-20;no;Eswatini;81.0
2020-08-20;no;Ethiopia;620.0
2020-08-20;no;Fiji;1.0
2020-08-20;no;Finland;334.0
2020-08-20;no;France;30300.0
2020-08-20;no;Gabon;53.0
2020-08-20;no;Gambia;81.0
2020-08-20;no;Georgia;17.0
2020-08-20;no;Germany;9263.0
2020-08-20;no;Ghana;261.0
2020-08-20;no;Greece;235.0
2020-08-20;no;Grenada;0.0
2020-08-20;no;Guatemala;2506.0
2020-08-20;no;Guinea;53.0
2020-08-20;no;Guinea-Bissau;33.0
2020-08-20;no;Guyana;29.0
2020-08-20;no;Haiti;196.0
2020-08-20;no;Holy See;0.0
2020-08-20;no;Honduras;1619.0
2020-08-20;no;Hungary;609.0
2020-08-20;no;Iceland;10.0
2020-08-20;no;India;54849.0
2020-08-20;no;Indonesia;6418.0
2020-08-20;no;Iran;20264.0
2020-08-20;no;Iraq;6208.0
2020-08-20;no;Ireland;1776.0
2020-08-20;no;Israel;795.0
2020-08-20;no;Italy;35418.0
2020-08-20;no;Jamaica;15.0
2020-08-20;no;Japan;1157.0
2020-08-20;no;Jordan;11.0
2020-08-20;no;Kazakhstan;1415.0
2020-08-20;no;Kenya;516.0
2020-08-20;no;Korea, South;309.0
2020-08-20;no;Kosovo;390.0
2020-08-20;no;Kuwait;509.0
2020-08-20;no;Kyrgyzstan;1498.0
2020-08-20;no;Laos;0.0
2020-08-20;no;Latvia;33.0
2020-08-20;no;Lebanon;113.0
2020-08-20;no;Lesotho;30.0
2020-08-20;no;Liberia;82.0
2020-08-20;no;Libya;173.0
2020-08-20;no;Liechtenstein;1.0
2020-08-20;no;Lithuania;82.0
2020-08-20;no;Luxembourg;124.0
2020-08-20;no;MS Zaandam;2.0
2020-08-20;no;Madagascar;177.0
2020-08-20;no;Malawi;165.0
2020-08-20;no;Malaysia;125.0
2020-08-20;no;Maldives;24.0
2020-08-20;no;Mali;125.0
2020-08-20;no;Malta;9.0
2020-08-20;no;Mauritania;158.0
2020-08-20;no;Mauritius;10.0
2020-08-20;no;Mexico;59106.0
2020-08-20;no;Moldova;921.0
2020-08-20;no;Monaco;4.0
2020-08-20;no;Mongolia;0.0
2020-08-20;no;Montenegro;81.0
2020-08-20;no;Morocco;775.0
2020-08-20;no;Mozambique;20.0
2020-08-20;no;Namibia;41.0
2020-08-20;no;Nepal;126.0
2020-08-20;no;Netherlands;6191.0
2020-08-20;no;New Zealand;22.0
2020-08-20;no;Nicaragua;133.0
2020-08-20;no;Niger;69.0
2020-08-20;no;Nigeria;992.0
2020-08-20;no;North Macedonia;554.0
2020-08-20;no;Norway;264.0
2020-08-20;no;Oman;609.0
2020-08-20;no;Pakistan;6209.0
2020-08-20;no;Panama;1844.0
2020-08-20;no;Papua New Guinea;4.0
2020-08-20;no;Paraguay;170.0
2020-08-20;no;Peru;26834.0
2020-08-20;no;Philippines;2883.0
2020-08-20;no;Poland;1925.0
2020-08-20;no;Portugal;1788.0
2020-08-20;no;Qatar;193.0
2020-08-20;no;Romania;3154.0
2020-08-20;no;Russia;16058.0
2020-08-20;no;Rwanda;11.0
2020-08-20;no;Saint Kitts and Nevis;0.0
2020-08-20;no;Saint Lucia;0.0
2020-08-20;no;Saint Vincent and the Grenadines;0.0
2020-08-20;no;San Marino;42.0
2020-08-20;no;Sao Tome and Principe;15.0
2020-08-20;no;Saudi Arabia;3548.0
2020-08-20;no;Senegal;261.0
2020-08-20;no;Serbia;689.0
2020-08-20;no;Seychelles;0.0
2020-08-20;no;Sierra Leone;69.0
2020-08-20;no;Singapore;27.0
2020-08-20;no;Slovakia;33.0
2020-08-20;no;Slovenia;129.0
2020-08-20;no;Somalia;93.0
2020-08-20;no;South Africa;12618.0
2020-08-20;no;South Sudan;47.0
2020-08-20;no;Spain;28813.0
2020-08-20;no;Sri Lanka;11.0
2020-08-20;no;Sudan;812.0
2020-08-20;no;Suriname;55.0
2020-08-20;no;Sweden;5815.0
2020-08-20;no;Switzerland;1998.0
2020-08-20;no;Syria;82.0
2020-08-20;no;Taiwan*;7.0
2020-08-20;no;Tajikistan;66.0
2020-08-20;no;Tanzania;21.0
2020-08-20;no;Thailand;58.0
2020-08-20;no;Timor-Leste;0.0
2020-08-20;no;Togo;27.0
2020-08-20;no;Trinidad and Tobago;12.0
2020-08-20;no;Tunisia;63.0
2020-08-20;no;Turkey;6058.0
2020-08-20;no;US;174231.0
2020-08-20;no;Uganda;19.0
2020-08-20;no;Ukraine;2225.0
2020-08-20;no;United Arab Emirates;369.0
2020-08-20;no;United Kingdom;41403.0
2020-08-20;no;Uruguay;41.0
2020-08-20;no;Uzbekistan;252.0
2020-08-20;no;Venezuela;311.0
2020-08-20;no;Vietnam;25.0
2020-08-20;no;West Bank and Gaza;120.0
2020-08-20;no;Western Sahara;1.0
2020-08-20;no;Yemen;541.0
2020-08-20;no;Zambia;274.0
2020-08-20;no;Zimbabwe;151.0
2020-08-21;Alberta;Canada;230.0
2020-08-21;Anguilla;United Kingdom;0.0
2020-08-21;Anhui;China;6.0
2020-08-21;Aruba;Netherlands;6.0
2020-08-21;Australian Capital Territory;Australia;3.0
2020-08-21;Beijing;China;9.0
2020-08-21;Bermuda;United Kingdom;9.0
2020-08-21;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-08-21;British Columbia;Canada;202.0
2020-08-21;British Virgin Islands;United Kingdom;1.0
2020-08-21;Cayman Islands;United Kingdom;1.0
2020-08-21;Channel Islands;United Kingdom;48.0
2020-08-21;Chongqing;China;6.0
2020-08-21;Curacao;Netherlands;1.0
2020-08-21;Diamond Princess;Canada;1.0
2020-08-21;Falkland Islands (Malvinas);United Kingdom;0.0
2020-08-21;Faroe Islands;Denmark;0.0
2020-08-21;French Guiana;France;55.0
2020-08-21;French Polynesia;France;0.0
2020-08-21;Fujian;China;1.0
2020-08-21;Gansu;China;2.0
2020-08-21;Gibraltar;United Kingdom;0.0
2020-08-21;Grand Princess;Canada;0.0
2020-08-21;Greenland;Denmark;0.0
2020-08-21;Guadeloupe;France;15.0
2020-08-21;Guangdong;China;8.0
2020-08-21;Guangxi;China;2.0
2020-08-21;Guizhou;China;2.0
2020-08-21;Hainan;China;6.0
2020-08-21;Hebei;China;6.0
2020-08-21;Heilongjiang;China;13.0
2020-08-21;Henan;China;22.0
2020-08-21;Hong Kong;China;75.0
2020-08-21;Hubei;China;4512.0
2020-08-21;Hunan;China;4.0
2020-08-21;Inner Mongolia;China;1.0
2020-08-21;Isle of Man;United Kingdom;24.0
2020-08-21;Jiangsu;China;0.0
2020-08-21;Jiangxi;China;1.0
2020-08-21;Jilin;China;2.0
2020-08-21;Liaoning;China;2.0
2020-08-21;Macau;China;0.0
2020-08-21;Manitoba;Canada;12.0
2020-08-21;Martinique;France;16.0
2020-08-21;Mayotte;France;39.0
2020-08-21;Montserrat;United Kingdom;1.0
2020-08-21;New Brunswick;Canada;2.0
2020-08-21;New Caledonia;France;0.0
2020-08-21;New South Wales;Australia;52.0
2020-08-21;Newfoundland and Labrador;Canada;3.0
2020-08-21;Ningxia;China;0.0
2020-08-21;Northern Territory;Australia;0.0
2020-08-21;Northwest Territories;Canada;0.0
2020-08-21;Nova Scotia;Canada;64.0
2020-08-21;Ontario;Canada;2841.0
2020-08-21;Prince Edward Island;Canada;0.0
2020-08-21;Qinghai;China;0.0
2020-08-21;Quebec;Canada;5733.0
2020-08-21;Queensland;Australia;6.0
2020-08-21;Reunion;France;5.0
2020-08-21;Saint Barthelemy;France;0.0
2020-08-21;Saint Pierre and Miquelon;France;0.0
2020-08-21;Saskatchewan;Canada;22.0
2020-08-21;Shaanxi;China;3.0
2020-08-21;Shandong;China;7.0
2020-08-21;Shanghai;China;7.0
2020-08-21;Shanxi;China;0.0
2020-08-21;Sichuan;China;3.0
2020-08-21;Sint Maarten;Netherlands;17.0
2020-08-21;South Australia;Australia;4.0
2020-08-21;St Martin;France;5.0
2020-08-21;Tasmania;Australia;13.0
2020-08-21;Tianjin;China;3.0
2020-08-21;Tibet;China;0.0
2020-08-21;Turks and Caicos Islands;United Kingdom;2.0
2020-08-21;Victoria;Australia;398.0
2020-08-21;Western Australia;Australia;9.0
2020-08-21;Xinjiang;China;3.0
2020-08-21;Yukon;Canada;0.0
2020-08-21;Yunnan;China;2.0
2020-08-21;Zhejiang;China;1.0
2020-08-21;no;Afghanistan;1385.0
2020-08-21;no;Albania;240.0
2020-08-21;no;Algeria;1418.0
2020-08-21;no;Andorra;53.0
2020-08-21;no;Angola;94.0
2020-08-21;no;Antigua and Barbuda;3.0
2020-08-21;no;Argentina;6730.0
2020-08-21;no;Armenia;842.0
2020-08-21;no;Austria;730.0
2020-08-21;no;Azerbaijan;512.0
2020-08-21;no;Bahamas;27.0
2020-08-21;no;Bahrain;181.0
2020-08-21;no;Bangladesh;3861.0
2020-08-21;no;Barbados;7.0
2020-08-21;no;Belarus;632.0
2020-08-21;no;Belgium;9985.0
2020-08-21;no;Belize;5.0
2020-08-21;no;Benin;39.0
2020-08-21;no;Bhutan;0.0
2020-08-21;no;Bolivia;4366.0
2020-08-21;no;Bosnia and Herzegovina;526.0
2020-08-21;no;Botswana;3.0
2020-08-21;no;Brazil;113358.0
2020-08-21;no;Brunei;3.0
2020-08-21;no;Bulgaria;539.0
2020-08-21;no;Burkina Faso;55.0
2020-08-21;no;Burma;6.0
2020-08-21;no;Burundi;1.0
2020-08-21;no;Cabo Verde;37.0
2020-08-21;no;Cambodia;0.0
2020-08-21;no;Cameroon;408.0
2020-08-21;no;Central African Republic;61.0
2020-08-21;no;Chad;76.0
2020-08-21;no;Chile;10723.0
2020-08-21;no;Colombia;16568.0
2020-08-21;no;Comoros;7.0
2020-08-21;no;Congo (Brazzaville);77.0
2020-08-21;no;Congo (Kinshasa);248.0
2020-08-21;no;Costa Rica;340.0
2020-08-21;no;Cote d'Ivoire;112.0
2020-08-21;no;Croatia;169.0
2020-08-21;no;Cuba;89.0
2020-08-21;no;Cyprus;20.0
2020-08-21;no;Czechia;411.0
2020-08-21;no;Denmark;621.0
2020-08-21;no;Diamond Princess;13.0
2020-08-21;no;Djibouti;60.0
2020-08-21;no;Dominica;0.0
2020-08-21;no;Dominican Republic;1533.0
2020-08-21;no;Ecuador;6248.0
2020-08-21;no;Egypt;5231.0
2020-08-21;no;El Salvador;646.0
2020-08-21;no;Equatorial Guinea;83.0
2020-08-21;no;Eritrea;0.0
2020-08-21;no;Estonia;63.0
2020-08-21;no;Eswatini;81.0
2020-08-21;no;Ethiopia;637.0
2020-08-21;no;Fiji;1.0
2020-08-21;no;Finland;334.0
2020-08-21;no;France;30373.0
2020-08-21;no;Gabon;53.0
2020-08-21;no;Gambia;84.0
2020-08-21;no;Georgia;17.0
2020-08-21;no;Germany;9266.0
2020-08-21;no;Ghana;261.0
2020-08-21;no;Greece;238.0
2020-08-21;no;Grenada;0.0
2020-08-21;no;Guatemala;2532.0
2020-08-21;no;Guinea;53.0
2020-08-21;no;Guinea-Bissau;33.0
2020-08-21;no;Guyana;30.0
2020-08-21;no;Haiti;196.0
2020-08-21;no;Holy See;0.0
2020-08-21;no;Honduras;1632.0
2020-08-21;no;Hungary;611.0
2020-08-21;no;Iceland;10.0
2020-08-21;no;India;55794.0
2020-08-21;no;Indonesia;6500.0
2020-08-21;no;Iran;20376.0
2020-08-21;no;Iraq;6283.0
2020-08-21;no;Ireland;1776.0
2020-08-21;no;Israel;809.0
2020-08-21;no;Italy;35427.0
2020-08-21;no;Jamaica;16.0
2020-08-21;no;Japan;1175.0
2020-08-21;no;Jordan;11.0
2020-08-21;no;Kazakhstan;1415.0
2020-08-21;no;Kenya;532.0
2020-08-21;no;Korea, South;309.0
2020-08-21;no;Kosovo;448.0
2020-08-21;no;Kuwait;511.0
2020-08-21;no;Kyrgyzstan;1055.0
2020-08-21;no;Laos;0.0
2020-08-21;no;Latvia;33.0
2020-08-21;no;Lebanon;116.0
2020-08-21;no;Lesotho;30.0
2020-08-21;no;Liberia;82.0
2020-08-21;no;Libya;180.0
2020-08-21;no;Liechtenstein;1.0
2020-08-21;no;Lithuania;83.0
2020-08-21;no;Luxembourg;124.0
2020-08-21;no;MS Zaandam;2.0
2020-08-21;no;Madagascar;178.0
2020-08-21;no;Malawi;166.0
2020-08-21;no;Malaysia;125.0
2020-08-21;no;Maldives;26.0
2020-08-21;no;Mali;125.0
2020-08-21;no;Malta;10.0
2020-08-21;no;Mauritania;158.0
2020-08-21;no;Mauritius;10.0
2020-08-21;no;Mexico;59610.0
2020-08-21;no;Moldova;929.0
2020-08-21;no;Monaco;4.0
2020-08-21;no;Mongolia;0.0
2020-08-21;no;Montenegro;82.0
2020-08-21;no;Morocco;817.0
2020-08-21;no;Mozambique;20.0
2020-08-21;no;Namibia;42.0
2020-08-21;no;Nepal;137.0
2020-08-21;no;Netherlands;6195.0
2020-08-21;no;New Zealand;22.0
2020-08-21;no;Nicaragua;133.0
2020-08-21;no;Niger;69.0
2020-08-21;no;Nigeria;996.0
2020-08-21;no;North Macedonia;557.0
2020-08-21;no;Norway;264.0
2020-08-21;no;Oman;609.0
2020-08-21;no;Pakistan;6219.0
2020-08-21;no;Panama;1859.0
2020-08-21;no;Papua New Guinea;4.0
2020-08-21;no;Paraguay;182.0
2020-08-21;no;Peru;27034.0
2020-08-21;no;Philippines;2940.0
2020-08-21;no;Poland;1938.0
2020-08-21;no;Portugal;1792.0
2020-08-21;no;Qatar;193.0
2020-08-21;no;Romania;3196.0
2020-08-21;no;Russia;16148.0
2020-08-21;no;Rwanda;11.0
2020-08-21;no;Saint Kitts and Nevis;0.0
2020-08-21;no;Saint Lucia;0.0
2020-08-21;no;Saint Vincent and the Grenadines;0.0
2020-08-21;no;San Marino;42.0
2020-08-21;no;Sao Tome and Principe;15.0
2020-08-21;no;Saudi Arabia;3580.0
2020-08-21;no;Senegal;262.0
2020-08-21;no;Serbia;692.0
2020-08-21;no;Seychelles;0.0
2020-08-21;no;Sierra Leone;69.0
2020-08-21;no;Singapore;27.0
2020-08-21;no;Slovakia;33.0
2020-08-21;no;Slovenia;130.0
2020-08-21;no;Somalia;93.0
2020-08-21;no;South Africa;12843.0
2020-08-21;no;South Sudan;47.0
2020-08-21;no;Spain;28838.0
2020-08-21;no;Sri Lanka;11.0
2020-08-21;no;Sudan;812.0
2020-08-21;no;Suriname;56.0
2020-08-21;no;Sweden;5816.0
2020-08-21;no;Switzerland;2000.0
2020-08-21;no;Syria;83.0
2020-08-21;no;Taiwan*;7.0
2020-08-21;no;Tajikistan;66.0
2020-08-21;no;Tanzania;21.0
2020-08-21;no;Thailand;58.0
2020-08-21;no;Timor-Leste;0.0
2020-08-21;no;Togo;27.0
2020-08-21;no;Trinidad and Tobago;12.0
2020-08-21;no;Tunisia;64.0
2020-08-21;no;Turkey;6080.0
2020-08-21;no;US;175336.0
2020-08-21;no;Uganda;19.0
2020-08-21;no;Ukraine;2248.0
2020-08-21;no;United Arab Emirates;370.0
2020-08-21;no;United Kingdom;41405.0
2020-08-21;no;Uruguay;42.0
2020-08-21;no;Uzbekistan;260.0
2020-08-21;no;Venezuela;317.0
2020-08-21;no;Vietnam;25.0
2020-08-21;no;West Bank and Gaza;122.0
2020-08-21;no;Western Sahara;1.0
2020-08-21;no;Yemen;542.0
2020-08-21;no;Zambia;277.0
2020-08-21;no;Zimbabwe;152.0
2020-08-22;Alberta;Canada;230.0
2020-08-22;Anguilla;United Kingdom;0.0
2020-08-22;Anhui;China;6.0
2020-08-22;Aruba;Netherlands;7.0
2020-08-22;Australian Capital Territory;Australia;3.0
2020-08-22;Beijing;China;9.0
2020-08-22;Bermuda;United Kingdom;9.0
2020-08-22;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-08-22;British Columbia;Canada;202.0
2020-08-22;British Virgin Islands;United Kingdom;1.0
2020-08-22;Cayman Islands;United Kingdom;1.0
2020-08-22;Channel Islands;United Kingdom;48.0
2020-08-22;Chongqing;China;6.0
2020-08-22;Curacao;Netherlands;1.0
2020-08-22;Diamond Princess;Canada;1.0
2020-08-22;Falkland Islands (Malvinas);United Kingdom;0.0
2020-08-22;Faroe Islands;Denmark;0.0
2020-08-22;French Guiana;France;55.0
2020-08-22;French Polynesia;France;0.0
2020-08-22;Fujian;China;1.0
2020-08-22;Gansu;China;2.0
2020-08-22;Gibraltar;United Kingdom;0.0
2020-08-22;Grand Princess;Canada;0.0
2020-08-22;Greenland;Denmark;0.0
2020-08-22;Guadeloupe;France;15.0
2020-08-22;Guangdong;China;8.0
2020-08-22;Guangxi;China;2.0
2020-08-22;Guizhou;China;2.0
2020-08-22;Hainan;China;6.0
2020-08-22;Hebei;China;6.0
2020-08-22;Heilongjiang;China;13.0
2020-08-22;Henan;China;22.0
2020-08-22;Hong Kong;China;77.0
2020-08-22;Hubei;China;4512.0
2020-08-22;Hunan;China;4.0
2020-08-22;Inner Mongolia;China;1.0
2020-08-22;Isle of Man;United Kingdom;24.0
2020-08-22;Jiangsu;China;0.0
2020-08-22;Jiangxi;China;1.0
2020-08-22;Jilin;China;2.0
2020-08-22;Liaoning;China;2.0
2020-08-22;Macau;China;0.0
2020-08-22;Manitoba;Canada;12.0
2020-08-22;Martinique;France;16.0
2020-08-22;Mayotte;France;39.0
2020-08-22;Montserrat;United Kingdom;1.0
2020-08-22;New Brunswick;Canada;2.0
2020-08-22;New Caledonia;France;0.0
2020-08-22;New South Wales;Australia;52.0
2020-08-22;Newfoundland and Labrador;Canada;3.0
2020-08-22;Ningxia;China;0.0
2020-08-22;Northern Territory;Australia;0.0
2020-08-22;Northwest Territories;Canada;0.0
2020-08-22;Nova Scotia;Canada;64.0
2020-08-22;Ontario;Canada;2842.0
2020-08-22;Prince Edward Island;Canada;0.0
2020-08-22;Qinghai;China;0.0
2020-08-22;Quebec;Canada;5739.0
2020-08-22;Queensland;Australia;6.0
2020-08-22;Reunion;France;6.0
2020-08-22;Saint Barthelemy;France;0.0
2020-08-22;Saint Pierre and Miquelon;France;0.0
2020-08-22;Saskatchewan;Canada;22.0
2020-08-22;Shaanxi;China;3.0
2020-08-22;Shandong;China;7.0
2020-08-22;Shanghai;China;7.0
2020-08-22;Shanxi;China;0.0
2020-08-22;Sichuan;China;3.0
2020-08-22;Sint Maarten;Netherlands;17.0
2020-08-22;South Australia;Australia;4.0
2020-08-22;St Martin;France;5.0
2020-08-22;Tasmania;Australia;13.0
2020-08-22;Tianjin;China;3.0
2020-08-22;Tibet;China;0.0
